Date,Open,High,Low,Close,Adj Close,Volume
2019-06-13,44200.0,44400.0,43400.0,43750.0,39012.015625,16906541
2019-06-14,43750.0,44150.0,43300.0,44000.0,39234.9453125,9322873
2019-06-17,43750.0,44050.0,43400.0,43900.0,39145.7734375,11890424
2019-06-18,43750.0,44500.0,43650.0,44350.0,39547.0390625,7994928
2019-06-19,45450.0,45450.0,45000.0,45350.0,40438.7421875,10417690
2019-06-20,44850.0,45500.0,44850.0,45500.0,40572.49609375,7147785
2019-06-21,45750.0,45800.0,45200.0,45700.0,40750.83984375,9454913
2019-06-24,45200.0,45800.0,45200.0,45500.0,40572.49609375,6085066
2019-06-25,45200.0,45800.0,45200.0,45600.0,40661.671875,7076774
2019-06-26,45800.0,46000.0,45600.0,45700.0,40750.83984375,9226097
2019-06-27,46000.0,46600.0,45750.0,46500.0,41787.90234375,12603534
2019-06-28,47000.0,47000.0,46700.0,47000.0,42237.234375,12949231
2019-07-01,47350.0,47400.0,46250.0,46600.0,41877.76171875,11383522
2019-07-02,46200.0,46900.0,45850.0,46250.0,41563.234375,8463073
2019-07-03,45750.0,46350.0,45200.0,45400.0,40799.3671875,9669368
2019-07-04,45250.0,46200.0,45250.0,46000.0,41338.5625,6365573
2019-07-05,45950.0,45950.0,45250.0,45650.0,41024.02734375,7235395
2019-07-08,44750.0,44800.0,44350.0,44400.0,39900.703125,7823843
2019-07-09,44850.0,45450.0,44700.0,45100.0,40529.76171875,7646421
2019-07-10,45550.0,46150.0,45500.0,45550.0,40934.16015625,9253930
2019-07-11,46350.0,46550.0,46150.0,46200.0,41518.29296875,10989751
2019-07-12,46350.0,46400.0,45800.0,46300.0,41608.15234375,5245804
2019-07-15,45950.0,46650.0,45750.0,46450.0,41742.96875,4717226
2019-07-16,46450.0,46850.0,46300.0,46850.0,42102.421875,7407824
2019-07-17,46150.0,46350.0,45950.0,46050.0,41383.4921875,5216602
2019-07-18,46450.0,46450.0,45650.0,46100.0,41428.4296875,5143554
2019-07-19,46650.0,46950.0,46600.0,46800.0,42057.49609375,8819393
2019-07-22,46800.0,47300.0,46600.0,47200.0,42416.96875,9009109
2019-07-23,47350.0,47550.0,47050.0,47300.0,42506.82421875,9061381
2019-07-24,47100.0,47150.0,46250.0,46400.0,41698.02734375,8756522
2019-07-25,47150.0,47200.0,46600.0,47200.0,42416.96875,8408838
2019-07-26,46650.0,47150.0,46550.0,47150.0,42372.0234375,7873886
2019-07-29,46800.0,47050.0,46000.0,46100.0,41428.4296875,6856846
2019-07-30,46300.0,46850.0,46300.0,46550.0,41832.828125,5551014
2019-07-31,46200.0,46600.0,45000.0,45350.0,40754.42578125,12872916
2019-08-01,44900.0,45500.0,44850.0,45200.0,40619.6328125,7811181
2019-08-02,44550.0,45500.0,44300.0,44950.0,40394.96875,12151374
2019-08-05,44350.0,44600.0,43600.0,43950.0,39496.3046875,14214086
2019-08-06,42500.0,43800.0,42500.0,43500.0,39091.8984375,15083824
2019-08-07,43600.0,43900.0,43100.0,43200.0,38822.296875,10002533
2019-08-08,43250.0,43500.0,42650.0,42650.0,38328.0390625,16926881
2019-08-09,43250.0,43350.0,43050.0,43150.0,38777.37109375,9685147
2019-08-12,44000.0,44000.0,43550.0,43700.0,39271.63671875,8466169
2019-08-13,43500.0,43500.0,42950.0,43000.0,38642.5703125,7276979
2019-08-14,43900.0,44250.0,43500.0,43700.0,39271.63671875,8750135
2019-08-16,43800.0,43900.0,43300.0,43900.0,39451.37109375,9528115
2019-08-19,44350.0,44350.0,43500.0,43600.0,39181.765625,6014218
2019-08-20,43950.0,44600.0,43550.0,44450.0,39945.62890625,8434205
2019-08-21,44350.0,44800.0,44150.0,44500.0,39990.56640625,6571717
2019-08-22,44500.0,44700.0,43850.0,44050.0,39586.1640625,8061177
2019-08-23,43800.0,44200.0,43650.0,43950.0,39496.3046875,5017381
2019-08-26,43050.0,43800.0,42950.0,43600.0,39181.765625,7954949
2019-08-27,43650.0,44200.0,43600.0,44050.0,39586.1640625,16883932
2019-08-28,44100.0,44400.0,43750.0,44150.0,39676.0390625,5758333
2019-08-29,44200.0,44200.0,43050.0,43400.0,39002.03515625,10768862
2019-08-30,43750.0,44300.0,43750.0,44000.0,39541.23828125,9899073
2019-09-02,44850.0,44850.0,43650.0,43800.0,39361.5078125,7185537
2019-09-03,43550.0,43650.0,43100.0,43250.0,38867.23828125,9774941
2019-09-04,43250.0,44100.0,43150.0,44100.0,39631.09765625,12441837
2019-09-05,44800.0,46100.0,44450.0,45700.0,41068.95703125,18297430
2019-09-06,46500.0,46500.0,45850.0,46300.0,41608.15234375,9896562
2019-09-09,46450.0,47000.0,46300.0,46900.0,42147.359375,9434157
2019-09-10,47100.0,47200.0,46550.0,47000.0,42237.234375,9231792
2019-09-11,47300.0,47400.0,46800.0,47150.0,42372.0234375,16141619
2019-09-16,47000.0,47100.0,46400.0,47100.0,42327.09765625,15550926
2019-09-17,47000.0,47100.0,46800.0,46900.0,42147.359375,7006280
2019-09-18,46900.0,47700.0,46800.0,47700.0,42866.30078125,10413027
2019-09-19,48050.0,49200.0,47850.0,49150.0,44169.36328125,16461413
2019-09-20,49400.0,49600.0,49100.0,49200.0,44214.2890625,15460210
2019-09-23,49250.0,49300.0,49000.0,49300.0,44304.1640625,7568553
2019-09-24,49050.0,49650.0,48850.0,49500.0,44483.8828125,7871955
2019-09-25,49200.0,49350.0,48800.0,48900.0,43944.69140625,9187141
2019-09-26,49000.0,49250.0,48900.0,49200.0,44214.2890625,8494756
2019-09-27,48000.0,48700.0,48000.0,48400.0,43810.578125,8048041
2019-09-30,48050.0,49250.0,47900.0,49050.0,44398.9375,9497119
2019-10-01,48900.0,49100.0,48650.0,48850.0,44217.90625,6206035
2019-10-02,48350.0,48400.0,47600.0,47600.0,43086.43359375,8382463
2019-10-04,47400.0,48650.0,47350.0,48000.0,43448.5078125,9331695
2019-10-07,48350.0,48700.0,47650.0,47750.0,43222.21875,7047273
2019-10-08,47900.0,49000.0,47600.0,48900.0,44263.16796875,14239367
2019-10-10,48200.0,49200.0,48000.0,48550.0,43946.36328125,18639855
2019-10-11,49000.0,49450.0,48800.0,49150.0,44489.46484375,7783275
2019-10-14,50000.0,50300.0,49850.0,50000.0,45258.86328125,11130635
2019-10-15,49900.0,50200.0,49900.0,50100.0,45349.3828125,6058105
2019-10-16,50700.0,50900.0,50400.0,50700.0,45892.48046875,9136282
2019-10-17,50500.0,50600.0,50100.0,50500.0,45711.453125,6701380
2019-10-18,50300.0,50900.0,49650.0,49900.0,45168.34375,8483106
2019-10-21,49900.0,50400.0,49800.0,50300.0,45530.4140625,4406531
2019-10-22,50800.0,51500.0,50700.0,51200.0,46345.078125,10898729
2019-10-23,51300.0,51500.0,50800.0,51200.0,46345.078125,8663880
2019-10-24,52500.0,52500.0,50500.0,50700.0,45892.48046875,21185785
2019-10-25,50800.0,51200.0,50500.0,50900.0,46073.52734375,7879897
2019-10-28,50700.0,51500.0,50700.0,51300.0,46435.59765625,6431522
2019-10-29,51400.0,51700.0,50800.0,51100.0,46254.56640625,7581629
2019-10-30,50700.0,50800.0,50200.0,50400.0,45620.9375,8959435
2019-10-31,51000.0,51400.0,50300.0,50400.0,45620.9375,10304777
2019-11-01,50600.0,51200.0,50400.0,51200.0,46345.078125,8467846
2019-11-04,51700.0,52300.0,51400.0,52300.0,47340.77734375,13012411
2019-11-05,52400.0,52700.0,52100.0,52700.0,47702.84375,10581034
2019-11-06,52900.0,53500.0,52700.0,53300.0,48245.9453125,14361133
2019-11-07,53400.0,53400.0,52400.0,52900.0,47883.87890625,9257116
2019-11-08,53200.0,53300.0,52000.0,52100.0,47159.734375,11603290
2019-11-11,52200.0,52200.0,51400.0,51600.0,46707.15234375,8185952
2019-11-12,51800.0,52600.0,51600.0,52600.0,47612.32421875,6576148
2019-11-13,52500.0,52500.0,52000.0,52500.0,47521.80859375,6225196
2019-11-14,51900.0,52800.0,51900.0,52800.0,47793.36328125,12010018
2019-11-15,52900.0,53700.0,52600.0,53700.0,48608.01953125,9703360
2019-11-18,53600.0,53800.0,53200.0,53500.0,48426.98828125,7746554
2019-11-19,53200.0,53500.0,52700.0,53500.0,48426.98828125,8907177
2019-11-20,53400.0,53400.0,52000.0,52000.0,47069.21484375,12560070
2019-11-21,51600.0,52100.0,50600.0,51000.0,46164.04296875,14298646
2019-11-22,51000.0,51600.0,50900.0,51600.0,46707.15234375,8478310
2019-11-25,52200.0,52600.0,51700.0,51800.0,46888.17578125,9050625
2019-11-26,51900.0,52900.0,51800.0,51800.0,46888.17578125,27372226
2019-11-27,51800.0,52300.0,51600.0,52200.0,47250.25390625,7546261
2019-11-28,51900.0,52100.0,51300.0,51300.0,46435.59765625,6833885
2019-11-29,51200.0,51400.0,50200.0,50300.0,45530.4140625,11179334
2019-12-02,50900.0,51300.0,50400.0,50400.0,45620.9375,18877252
2019-12-03,49800.0,50300.0,49500.0,49900.0,45168.34375,12059812
2019-12-04,49600.0,49850.0,49000.0,49450.0,44761.015625,13246549
2019-12-05,50200.0,50400.0,49500.0,49500.0,44806.27734375,10449715
2019-12-06,50100.0,50900.0,49950.0,50400.0,45620.9375,11414563
2019-12-09,50900.0,51400.0,50700.0,51200.0,46345.078125,8470627
2019-12-10,51000.0,51600.0,50700.0,51500.0,46616.625,6882771
2019-12-11,51500.0,52200.0,51400.0,51900.0,46978.69921875,11379521
2019-12-12,53000.0,53300.0,52700.0,53300.0,48245.9453125,29178697
2019-12-13,54500.0,54800.0,53900.0,54700.0,49513.19921875,18120261
2019-12-16,54500.0,54900.0,54300.0,54700.0,49513.19921875,11512405
2019-12-17,55800.0,56700.0,55400.0,56700.0,51323.5546875,19358433
2019-12-18,56700.0,57200.0,56000.0,56300.0,50961.48046875,15558208
2019-12-19,57000.0,57300.0,55500.0,56000.0,50689.92578125,14180520
2019-12-20,56100.0,56500.0,55600.0,56000.0,50689.92578125,12095519
2019-12-23,56100.0,56400.0,55100.0,55500.0,50237.34375,9839252
2019-12-24,55600.0,55700.0,54800.0,55000.0,49784.75,11868463
2019-12-26,54700.0,55400.0,54400.0,55400.0,50146.82421875,9645034
2019-12-27,55700.0,56900.0,55500.0,56500.0,51471.4140625,12313056
2019-12-30,56200.0,56600.0,55700.0,55800.0,50833.71484375,8356767
2020-01-02,55500.0,56000.0,55000.0,55200.0,50287.1171875,12993228
2020-01-03,56000.0,56600.0,54900.0,55500.0,50560.41796875,15422255
2020-01-06,54900.0,55600.0,54600.0,55500.0,50560.41796875,10278951
2020-01-07,55700.0,56400.0,55600.0,55800.0,50833.71484375,10009778
2020-01-08,56200.0,57400.0,55900.0,56800.0,51744.71484375,23501171
2020-01-09,58400.0,58600.0,57400.0,58600.0,53384.51171875,24102579
2020-01-10,58800.0,59700.0,58300.0,59500.0,54204.4140625,16000170
2020-01-13,59600.0,60000.0,59100.0,60000.0,54659.91015625,11359139
2020-01-14,60400.0,61000.0,59900.0,60000.0,54659.91015625,16906295
2020-01-15,59500.0,59600.0,58900.0,59000.0,53748.90625,14300928
2020-01-16,59100.0,60700.0,59000.0,60700.0,55297.6015625,14381774
2020-01-17,61900.0,62000.0,61000.0,61300.0,55844.203125,16025661
2020-01-20,62000.0,62800.0,61700.0,62400.0,56846.30859375,12528855
2020-01-21,62000.0,62400.0,61200.0,61400.0,55935.3046875,11142693
2020-01-22,60500.0,62600.0,60400.0,62300.0,56755.20703125,15339565
2020-01-23,61800.0,61800.0,60700.0,60800.0,55388.7109375,14916555
2020-01-28,59400.0,59400.0,58300.0,58800.0,53566.7109375,23664541
2020-01-29,59100.0,59700.0,58800.0,59100.0,53840.01171875,16446102
2020-01-30,58800.0,58800.0,56800.0,57200.0,52109.11328125,20821939
2020-01-31,57800.0,58400.0,56400.0,56400.0,51380.31640625,19749457
2020-02-03,55500.0,57400.0,55200.0,57200.0,52109.11328125,23995260
2020-02-04,57100.0,59000.0,56800.0,58900.0,53657.8046875,21800192
2020-02-05,60000.0,60200.0,58900.0,59500.0,54204.4140625,19278165
2020-02-06,60100.0,61100.0,59700.0,61100.0,55662.0078125,14727159
2020-02-07,61100.0,61200.0,59700.0,60400.0,55024.3046875,16402493
2020-02-10,59200.0,59800.0,59100.0,59700.0,54386.609375,13107121
2020-02-11,59800.0,60700.0,59700.0,59900.0,54568.80078125,11071231
2020-02-12,60300.0,60700.0,59700.0,60500.0,55115.41796875,12904207
2020-02-13,61200.0,61600.0,60500.0,60700.0,55297.6015625,18449775
2020-02-14,60900.0,61900.0,60200.0,61800.0,56299.7109375,13276067
2020-02-17,61600.0,62000.0,61200.0,61500.0,56026.40234375,8740596
2020-02-18,60800.0,60900.0,59700.0,59800.0,54477.70703125,16674266
2020-02-19,59800.0,60400.0,59400.0,60200.0,54842.1171875,12951496
2020-02-20,60700.0,61300.0,59600.0,60000.0,54659.91015625,14591924
2020-02-21,58800.0,59800.0,58500.0,59200.0,53931.10546875,13777393
2020-02-24,57400.0,58100.0,56800.0,56800.0,51744.71484375,25627537
2020-02-25,56200.0,58000.0,56200.0,57900.0,52746.81640625,23885408
2020-02-26,56000.0,57000.0,56000.0,56500.0,51471.4140625,25483102
2020-02-27,56300.0,56900.0,55500.0,55900.0,50924.80859375,23209541
2020-02-28,55000.0,55500.0,54200.0,54200.0,49376.11328125,30054227
2020-03-02,54300.0,55500.0,53600.0,55000.0,50104.91796875,30403412
2020-03-03,56700.0,56900.0,55100.0,55400.0,50469.3125,30330295
2020-03-04,54800.0,57600.0,54600.0,57400.0,52291.3125,24765728
2020-03-05,57600.0,58000.0,56700.0,57800.0,52655.7109375,21698990
2020-03-06,56500.0,57200.0,56200.0,56500.0,51471.4140625,18716656
2020-03-09,56500.0,56500.0,56500.0,56500.0,51471.4140625,0
2020-03-10,53800.0,54900.0,53700.0,54600.0,49740.515625,32106554
2020-03-11,54300.0,54400.0,52000.0,52100.0,47463.015625,45707281
2020-03-12,52100.0,52100.0,52100.0,52100.0,47463.015625,0
2020-03-13,47450.0,51600.0,46850.0,49950.0,45504.375,59462933
2020-03-16,50100.0,50900.0,48800.0,48900.0,44547.82421875,33339821
2020-03-17,46900.0,49650.0,46700.0,47300.0,43090.22265625,51218151
2020-03-18,47750.0,48350.0,45600.0,45600.0,41541.53125,40152623
2020-03-19,46400.0,46650.0,42300.0,42950.0,39127.3828125,56925513
2020-03-20,44150.0,45500.0,43550.0,45400.0,41359.3359375,49730008
2020-03-23,42600.0,43550.0,42400.0,42500.0,38717.43359375,41701626
2020-03-24,43850.0,46950.0,43050.0,46950.0,42771.3828125,49801908
2020-03-25,48950.0,49600.0,47150.0,48650.0,44320.0703125,52735922
2020-03-26,49000.0,49300.0,47700.0,47800.0,43545.7265625,42185129
2020-03-27,49600.0,49700.0,46850.0,48300.0,44001.234375,39896178
2020-03-30,47050.0,48350.0,46550.0,47850.0,43913.12109375,26797395
2020-03-31,48000.0,48500.0,47150.0,47750.0,43821.35546875,30654261
2020-04-01,47450.0,47900.0,45800.0,45800.0,42031.7890625,27259532
2020-04-02,46200.0,46850.0,45350.0,46800.0,42949.51953125,21621076
2020-04-03,47400.0,47600.0,46550.0,47000.0,43133.0546875,22784682
2020-04-06,47500.0,48800.0,47250.0,48700.0,44693.1875,23395726
2020-04-07,49650.0,50200.0,49000.0,49600.0,45519.14453125,31524034
2020-04-08,49600.0,49750.0,48600.0,48600.0,44601.421875,25010314
2020-04-09,49750.0,49800.0,48700.0,49100.0,45060.27734375,22628058
2020-04-10,48950.0,49250.0,48650.0,49250.0,45197.9375,17839111
2020-04-13,48650.0,48900.0,48300.0,48300.0,44326.1015625,14431800
2020-04-14,48800.0,49200.0,48300.0,49000.0,44968.5078125,14206216
2020-04-16,49350.0,49350.0,48550.0,49000.0,44968.5078125,23349760
2020-04-17,50800.0,52000.0,50300.0,51400.0,47171.046875,32041675
2020-04-20,51400.0,51400.0,50000.0,50100.0,45978.0,21866354
2020-04-21,49400.0,49700.0,48700.0,49250.0,45197.9375,27407543
2020-04-22,48700.0,50000.0,48350.0,49850.0,45748.58203125,18613864
2020-04-23,50200.0,50300.0,49500.0,49850.0,45748.58203125,18754442
2020-04-24,49650.0,49750.0,49000.0,49350.0,45289.7109375,15618347
2020-04-27,49350.0,50000.0,49100.0,49850.0,45748.58203125,14049471
2020-04-28,49850.0,50100.0,49300.0,50100.0,45978.0,16095399
2020-04-29,49900.0,50500.0,49600.0,50000.0,45886.2265625,15604533
2020-05-04,48900.0,49100.0,48500.0,48500.0,44509.6484375,26083749
2020-05-06,49000.0,49200.0,48500.0,49200.0,45152.05078125,18070225
2020-05-07,49200.0,49300.0,48700.0,48800.0,44784.96484375,13884411
2020-05-08,49100.0,49350.0,48800.0,48800.0,44784.96484375,15319700
2020-05-11,48900.0,49250.0,48300.0,48400.0,44417.875,16357743
2020-05-12,48400.0,48500.0,47550.0,47900.0,43959.015625,23433590
2020-05-13,47250.0,48550.0,47200.0,48550.0,44555.52734375,20223277
2020-05-14,47750.0,48100.0,47650.0,48000.0,44050.78125,19305974
2020-05-15,48400.0,48450.0,47700.0,47850.0,43913.12109375,18463118
2020-05-18,47950.0,49100.0,47600.0,48800.0,44784.96484375,20481981
2020-05-19,50100.0,50500.0,49700.0,50300.0,46161.546875,25168295
2020-05-20,50000.0,50200.0,49800.0,50000.0,45886.2265625,14896899
2020-05-21,50300.0,50400.0,49850.0,49950.0,45840.34765625,14949266
2020-05-22,49600.0,49800.0,48600.0,48750.0,44739.08203125,19706284
2020-05-25,48750.0,48900.0,48450.0,48850.0,44830.84765625,14337913
2020-05-26,48700.0,49450.0,48600.0,49250.0,45197.9375,15127490
2020-05-27,48950.0,50000.0,48800.0,49900.0,45794.45703125,19548479
2020-05-28,51100.0,51200.0,49900.0,50400.0,46253.3203125,31309318
2020-05-29,50000.0,50700.0,49700.0,50700.0,46528.63671875,27596961
2020-06-01,50800.0,51200.0,50600.0,51200.0,46987.5,16949183
2020-06-02,51000.0,51500.0,50800.0,51400.0,47171.046875,14247933
2020-06-03,51800.0,55000.0,51700.0,54500.0,50015.99609375,49257814
2020-06-04,55800.0,57000.0,54600.0,54600.0,50107.765625,40220334
2020-06-05,54400.0,55900.0,54000.0,55500.0,50933.71875,22743629
2020-06-08,56400.0,56500.0,54700.0,54900.0,50383.0859375,25634965
2020-06-09,55800.0,56500.0,54400.0,55500.0,50933.71875,23998831
2020-06-10,55100.0,55900.0,54900.0,55400.0,50841.9453125,16742493
2020-06-11,54500.0,55100.0,53200.0,54300.0,49832.4453125,33815123
2020-06-12,52100.0,52800.0,51500.0,52300.0,47997.0,26976019
2020-06-15,51400.0,52000.0,49900.0,49900.0,45794.45703125,28772921
2020-06-16,51200.0,52100.0,50600.0,52100.0,47813.453125,21808375
2020-06-17,52100.0,52900.0,51300.0,52200.0,47905.2265625,26672595
2020-06-18,52200.0,52300.0,51600.0,52300.0,47997.0,15982926
2020-06-19,52600.0,52900.0,51600.0,52900.0,48547.62890625,18157985
2020-06-22,52000.0,52600.0,51800.0,52000.0,47721.68359375,13801350
2020-06-23,52500.0,52800.0,51100.0,51400.0,47171.046875,18086152
2020-06-24,51900.0,53900.0,51600.0,52900.0,48547.62890625,24519552
2020-06-25,52100.0,53000.0,51900.0,51900.0,47629.91015625,18541624
2020-06-26,52800.0,53900.0,52200.0,53300.0,48914.71875,21575360
2020-06-29,52500.0,53200.0,52000.0,52400.0,48410.29296875,17776925
2020-06-30,53900.0,53900.0,52800.0,52800.0,48779.83203125,21157172
2020-07-01,53400.0,53600.0,52400.0,52600.0,48595.05859375,16706143
